"","Fishery","SciName","CommName","SpeciesCat","SpeciesCatName","e","alpha","management","MC","implementYear","Year","Catch","Price"
"2292","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2029,1009.95101935298,6754.07058650322
"2293","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2030,672.810034408559,9615.31966682507
"2294","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2030,1408.39516111575,5058.00580510232
"2295","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2030,1057.21692851594,6490.71781320732
"2296","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2031,685.123232332865,9464.87379726813
"2297","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2031,1415.9943964547,5034.39329652921
"2298","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2031,1102.18306859042,6259.83114094635
"2299","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2032,697.264208348285,9321.40106251959
"2300","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2032,1423.40045581227,5011.60787737076
"2301","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2032,1144.51361834889,6058.0136127239
"2302","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2033,709.22712004819,9184.52879455982
"2303","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2033,1430.61681628868,4989.61828110772
"2304","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2033,1184.23893436832,5880.9123294201
"2305","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2034,721.006678735087,9053.90745385039
"2306","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2034,1437.64698142694,4968.39456200707
"2307","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2034,1221.41245800499,5724.96086862663
"2308","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2035,732.598137218544,8929.20899332478
"2309","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2035,1444.49447419136,4947.90803128045
"2310","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2035,1256.10637916365,5587.21090406945
"2311","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2036,743.997276048591,8810.12535071413
"2312","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2036,1451.16283037115,4928.13119677009
"2313","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2036,1288.40765374143,5465.20526962402
"2314","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2037,755.200388380717,8696.36705828872
"2315","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2037,1457.65559239605,4909.03770594391
"2316","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2037,1318.41441833612,5356.88103923142
"2317","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2038,766.204263661738,8587.6619600887
"2318","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2038,1463.97630355099,4890.60229199643
"2319","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2038,1346.23282148062,5260.49465999988
"2320","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2039,777.006170317945,8483.75402761582
"2321","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2039,1470.12850257592,4872.80072286581
"2322","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2039,1371.97427158768,5174.56350150674
"2323","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2040,787.603837618135,8384.40226576878
"2324","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2040,1476.11571863703,4855.60975298985
"2325","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2040,1395.75308752775,5097.81977232185
"2326","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2041,797.995436874752,8289.37970153986
"2327","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2041,1481.94146665527,4839.00707763568
"2328","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2041,1417.68452771565,5029.17385645519
"2329","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2042,808.17956213643,8198.47244865476
"2330","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2042,1487.60924297787,4822.97128964883
"2331","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2042,1443.40129511679,4951.16644744776
"2332","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2043,818.155210514994,8111.47884193968
"2333","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2043,1493.12252137871,4807.48183847741
"2334","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2043,1469.02391872265,4875.98660234469
"2335","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2044,827.921762279543,8028.20863574569
"2336","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2044,1498.4847493734,4792.51899133664
"2337","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2044,1491.69599551114,4811.47937151868
"2338","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2045,837.478960839746,7948.48226125485
"2339","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2045,1503.69934483487,4778.06379638777
"2340","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2045,1511.725460456,4755.99710404149
"2341","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2046,846.826892730057,7872.13013794174
"2342","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2046,1508.76969289572,4764.09804781345
"2343","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2046,1529.39566966188,4708.17880453024
"2344","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2047,855.965967696264,7798.99203487156
"2345","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2047,1513.69914312346,4750.60425267943
"2346","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2047,1544.96544746333,4666.89257865553
"2347","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2048,864.896898975748,7728.91647788616
"2348","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2048,1518.49100695528,4737.56559947923
"2349","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2048,1558.66974575653,4631.19140874882
"2350","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2049,873.620683853104,7661.7601990659
"2351","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2049,1523.14855537909,4724.96592826527
"2352","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2049,1570.72072475143,4600.27876650199
"2353","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2050,882.138584563394,7597.3876251611
"2354","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2050,1527.67501684808,4712.78970227593
"2355","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2050,1581.30910532627,4573.48158163649
"2356","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2051,890.452109606371,7535.67040196537
"2357","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2051,1532.07357541601,4701.02198097369
"2358","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2051,1590.60567791284,4550.22877895825
"2359","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2052,898.56299552651,7476.48695185643
"2360","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2052,1536.34736908136,4689.64839441497
"2361","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2052,1598.76288156059,4530.03407888847
"2362","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2053,906.473189205667,7419.72206196089
"2363","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2053,1540.49948832818,4678.65511887695
"2364","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2053,1605.91639006278,4512.48209723539
"2365","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2054,914.184830707654,7365.26650060997
"2366","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2054,1544.53297485251,4668.02885367166
"2367","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2054,1612.18666046751,4497.21702355985
"2368","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2055,921.700236707031,7313.01665994473
"2369","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2055,1548.4508204631,4657.75679908165
"2370","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2055,1617.68041367012,4483.93333376317
"2371","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2056,929.021884527879,7262.87422270463
"2372","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2056,1552.25596614592,4647.82663535557
"2373","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2056,1622.49202778961,4472.3681215262
"2374","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2057,936.152396812358,7214.745851393
"2375","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2057,1555.95130128207,4638.22650270606
"2376","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"econOpt",1,2017,2057,1626.70483330427,4462.29472862881
"2377","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"SQ",1,2017,2058,943.094526833325,7168.54289815855
"2378","Broadbanded thornyhead pacific_north","Sebastolobus macrochir","Broadbanded thornyhead",34,"Miscellaneous demersal fishes",-1.15,25603583.0544481,"FMSY",1,2017,2058,1559.53966300951,4628.94498225529
