year,prefecture,fish,value_million_JPY
2010,新潟,blue_marlin,0.25
2010,富山,blue_marlin,46
2010,石川,blue_marlin,2
2010,福井,blue_marlin,1
2010,静岡,blue_marlin,129
2010,愛知,blue_marlin,0
2010,三重,blue_marlin,84
2010,京都,blue_marlin,5
2010,大阪,blue_marlin,0
2010,兵庫,blue_marlin,NA
2010,和歌山,blue_marlin,16
2010,鳥取,blue_marlin,0
2010,島根,blue_marlin,2
2010,岡山,blue_marlin,0
2010,広島,blue_marlin,0
2010,山口,blue_marlin,NA
2010,徳島,blue_marlin,20
2010,香川,blue_marlin,NA
2010,愛媛,blue_marlin,NA
2010,高知,blue_marlin,213
2010,福岡,blue_marlin,NA
2010,佐賀,blue_marlin,0
2010,長崎,blue_marlin,8
2010,熊本,blue_marlin,2
2010,大分,blue_marlin,62
2010,宮崎,blue_marlin,161
2010,鹿児島,blue_marlin,219
2010,沖縄,blue_marlin,146
2011,北海道,blue_marlin,11
2011,青森,blue_marlin,13
2011,岩手,blue_marlin,51
2011,宮城,blue_marlin,124
2011,秋田,blue_marlin,NA
2011,山形,blue_marlin,NA
2011,福島,blue_marlin,31
2011,茨城,blue_marlin,NA
2011,千葉,blue_marlin,10
2011,東京,blue_marlin,89
2011,神奈川,blue_marlin,43
2011,新潟,blue_marlin,0
2011,富山,blue_marlin,26
2011,石川,blue_marlin,2
2011,福井,blue_marlin,3
2011,静岡,blue_marlin,116
2011,愛知,blue_marlin,0
2011,三重,blue_marlin,69
2011,京都,blue_marlin,3
2011,大阪,blue_marlin,0
2011,兵庫,blue_marlin,NA
2011,和歌山,blue_marlin,12
2011,鳥取,blue_marlin,0
2011,島根,blue_marlin,6
2011,岡山,blue_marlin,0
2011,広島,blue_marlin,0
2011,山口,blue_marlin,4
2011,徳島,blue_marlin,20
2011,香川,blue_marlin,NA
2011,愛媛,blue_marlin,NA
2011,高知,blue_marlin,218
2011,福岡,blue_marlin,NA
2011,佐賀,blue_marlin,0
2011,長崎,blue_marlin,21
2011,熊本,blue_marlin,NA
2011,大分,blue_marlin,66
2011,宮崎,blue_marlin,152
2011,鹿児島,blue_marlin,160
2011,沖縄,blue_marlin,230
2012,北海道,blue_marlin,3
2012,青森,blue_marlin,15
2012,岩手,blue_marlin,49
2012,宮城,blue_marlin,111
2012,秋田,blue_marlin,NA
2012,山形,blue_marlin,0
2012,福島,blue_marlin,38
2012,茨城,blue_marlin,NA
2012,千葉,blue_marlin,19
2012,東京,blue_marlin,55
2012,神奈川,blue_marlin,58
2012,新潟,blue_marlin,0
2012,富山,blue_marlin,48
2012,石川,blue_marlin,1
2012,福井,blue_marlin,4
2012,静岡,blue_marlin,91
2012,愛知,blue_marlin,0
2012,三重,blue_marlin,52
2012,京都,blue_marlin,11
2012,大阪,blue_marlin,0
2012,兵庫,blue_marlin,0
2012,和歌山,blue_marlin,7
2012,鳥取,blue_marlin,0
2012,島根,blue_marlin,2
2012,岡山,blue_marlin,0
2012,広島,blue_marlin,0
2012,山口,blue_marlin,3
2012,徳島,blue_marlin,26
2012,香川,blue_marlin,NA
2012,愛媛,blue_marlin,1
2012,高知,blue_marlin,188
2012,福岡,blue_marlin,NA
2012,佐賀,blue_marlin,0
2012,長崎,blue_marlin,14
2012,熊本,blue_marlin,1
2012,大分,blue_marlin,66
2012,宮崎,blue_marlin,127
2012,鹿児島,blue_marlin,189
2012,沖縄,blue_marlin,259
2013,北海道,blue_marlin,2
2013,青森,blue_marlin,12
2013,岩手,blue_marlin,41
2013,宮城,blue_marlin,116
2013,秋田,blue_marlin,NA
2013,山形,blue_marlin,0
2013,福島,blue_marlin,43
2013,茨城,blue_marlin,NA
2013,千葉,blue_marlin,18
2013,東京,blue_marlin,59
2013,神奈川,blue_marlin,46
2013,新潟,blue_marlin,0
2013,富山,blue_marlin,59
2013,石川,blue_marlin,3
2013,福井,blue_marlin,3
2013,静岡,blue_marlin,53
2013,愛知,blue_marlin,0
2013,三重,blue_marlin,75
2013,京都,blue_marlin,14
2013,大阪,blue_marlin,0
2013,兵庫,blue_marlin,0
2013,和歌山,blue_marlin,11
2013,鳥取,blue_marlin,0
2013,島根,blue_marlin,3
2013,岡山,blue_marlin,0
2013,広島,blue_marlin,0
2013,山口,blue_marlin,2
2013,徳島,blue_marlin,22
2013,香川,blue_marlin,NA
2013,愛媛,blue_marlin,NA
2013,高知,blue_marlin,176
2013,福岡,blue_marlin,NA
2013,佐賀,blue_marlin,0
2013,長崎,blue_marlin,4
2013,熊本,blue_marlin,1
2013,大分,blue_marlin,56
2013,宮崎,blue_marlin,126
2013,鹿児島,blue_marlin,146
2013,沖縄,blue_marlin,221
2014,北海道,blue_marlin,0.25
2014,青森,blue_marlin,9
2014,岩手,blue_marlin,52
2014,宮城,blue_marlin,124
2014,秋田,blue_marlin,0
2014,山形,blue_marlin,0
2014,福島,blue_marlin,40
2014,茨城,blue_marlin,NA
2014,千葉,blue_marlin,10
2014,東京,blue_marlin,62
2014,神奈川,blue_marlin,62
2014,新潟,blue_marlin,0
2014,富山,blue_marlin,44
2014,石川,blue_marlin,1
2014,福井,blue_marlin,2
2014,静岡,blue_marlin,58
2014,愛知,blue_marlin,0
2014,三重,blue_marlin,94
2014,京都,blue_marlin,7
2014,大阪,blue_marlin,0
2014,兵庫,blue_marlin,0
2014,和歌山,blue_marlin,NA
2014,鳥取,blue_marlin,0
2014,島根,blue_marlin,2
2014,岡山,blue_marlin,0
2014,広島,blue_marlin,0
2014,山口,blue_marlin,NA
2014,徳島,blue_marlin,29
2014,香川,blue_marlin,NA
2014,愛媛,blue_marlin,0
2014,高知,blue_marlin,126
2014,福岡,blue_marlin,NA
2014,佐賀,blue_marlin,0
2014,長崎,blue_marlin,11
2014,熊本,blue_marlin,1
2014,大分,blue_marlin,61
2014,宮崎,blue_marlin,104
2014,鹿児島,blue_marlin,141
2014,沖縄,blue_marlin,234
2015,北海道,blue_marlin,3
2015,青森,blue_marlin,18
2015,岩手,blue_marlin,42
2015,宮城,blue_marlin,135
2015,秋田,blue_marlin,0
2015,山形,blue_marlin,NA
2015,福島,blue_marlin,65
2015,茨城,blue_marlin,4
2015,千葉,blue_marlin,9
2015,東京,blue_marlin,37
2015,神奈川,blue_marlin,82
2015,新潟,blue_marlin,0
2015,富山,blue_marlin,50
2015,石川,blue_marlin,1
2015,福井,blue_marlin,3
2015,静岡,blue_marlin,48
2015,愛知,blue_marlin,0
2015,三重,blue_marlin,127
2015,京都,blue_marlin,8
2015,大阪,blue_marlin,0
2015,兵庫,blue_marlin,0
2015,和歌山,blue_marlin,NA
2015,鳥取,blue_marlin,0
2015,島根,blue_marlin,2
2015,岡山,blue_marlin,0
2015,広島,blue_marlin,0
2015,山口,blue_marlin,0
2015,徳島,blue_marlin,21
2015,香川,blue_marlin,NA
2015,愛媛,blue_marlin,0
2015,高知,blue_marlin,191
2015,福岡,blue_marlin,NA
2015,佐賀,blue_marlin,0
2015,長崎,blue_marlin,9
2015,熊本,blue_marlin,NA
2015,大分,blue_marlin,43
2015,宮崎,blue_marlin,99
2015,鹿児島,blue_marlin,173
2015,沖縄,blue_marlin,240
2003,北海道,bluefin_tuna,1933
2003,青森,bluefin_tuna,1929
2003,岩手,bluefin_tuna,516
2003,宮城,bluefin_tuna,2620
2003,秋田,bluefin_tuna,4
2003,山形,bluefin_tuna,12
2003,福島,bluefin_tuna,28
2003,茨城,bluefin_tuna,19
2003,千葉,bluefin_tuna,15
2003,東京,bluefin_tuna,167
2003,神奈川,bluefin_tuna,306
2003,新潟,bluefin_tuna,71
2003,富山,bluefin_tuna,738
2003,石川,bluefin_tuna,395
2003,福井,bluefin_tuna,10
2003,静岡,bluefin_tuna,543
2003,愛知,bluefin_tuna,0
2003,三重,bluefin_tuna,1204
2003,京都,bluefin_tuna,20
2003,大阪,bluefin_tuna,0
2003,兵庫,bluefin_tuna,0
2003,和歌山,bluefin_tuna,311
2003,鳥取,bluefin_tuna,1128
2003,島根,bluefin_tuna,459
2003,岡山,bluefin_tuna,0
2003,広島,bluefin_tuna,0.25
2003,山口,bluefin_tuna,72
2003,徳島,bluefin_tuna,166
2003,香川,bluefin_tuna,0
2003,愛媛,bluefin_tuna,1051
2003,高知,bluefin_tuna,2478
2003,福岡,bluefin_tuna,6
2003,佐賀,bluefin_tuna,0
2003,長崎,bluefin_tuna,372
2003,熊本,bluefin_tuna,6
2003,大分,bluefin_tuna,81
2003,宮崎,bluefin_tuna,654
2003,鹿児島,bluefin_tuna,847
2003,沖縄,bluefin_tuna,234
2004,愛知,bluefin_tuna,0
2004,愛媛,bluefin_tuna,1152
2004,茨城,bluefin_tuna,21
2004,岡山,bluefin_tuna,0
2004,沖縄,bluefin_tuna,225
2004,岩手,bluefin_tuna,113
2004,宮崎,bluefin_tuna,682
2004,宮城,bluefin_tuna,2488
2004,京都,bluefin_tuna,11
2004,熊本,bluefin_tuna,22
2004,広島,bluefin_tuna,3
2004,香川,bluefin_tuna,0
2004,高知,bluefin_tuna,2740
2004,佐賀,bluefin_tuna,0
2004,三重,bluefin_tuna,1496
2004,山形,bluefin_tuna,14
2004,山口,bluefin_tuna,227
2004,鹿児島,bluefin_tuna,1090
2004,秋田,bluefin_tuna,0.25
2004,新潟,bluefin_tuna,244
2004,神奈川,bluefin_tuna,525
2004,青森,bluefin_tuna,3973
2004,静岡,bluefin_tuna,1892
2004,石川,bluefin_tuna,317
2004,千葉,bluefin_tuna,35
2004,大阪,bluefin_tuna,0
2004,大分,bluefin_tuna,80
2004,長崎,bluefin_tuna,736
2004,鳥取,bluefin_tuna,881
2004,島根,bluefin_tuna,317
2004,東京,bluefin_tuna,1536
2004,徳島,bluefin_tuna,151
2004,富山,bluefin_tuna,840
2004,福井,bluefin_tuna,23
2004,福岡,bluefin_tuna,1
2004,福島,bluefin_tuna,148
2004,兵庫,bluefin_tuna,1
2004,北海道,bluefin_tuna,2431
2004,和歌山,bluefin_tuna,260
2005,愛知,bluefin_tuna,0
2005,愛媛,bluefin_tuna,2119
2005,茨城,bluefin_tuna,38
2005,岡山,bluefin_tuna,0
2005,沖縄,bluefin_tuna,385
2005,岩手,bluefin_tuna,793
2005,宮崎,bluefin_tuna,960
2005,宮城,bluefin_tuna,3003
2005,京都,bluefin_tuna,28
2005,熊本,bluefin_tuna,39
2005,広島,bluefin_tuna,0
2005,香川,bluefin_tuna,0
2005,高知,bluefin_tuna,2760
2005,佐賀,bluefin_tuna,0
2005,三重,bluefin_tuna,1136
2005,山形,bluefin_tuna,29
2005,山口,bluefin_tuna,88
2005,鹿児島,bluefin_tuna,904
2005,秋田,bluefin_tuna,0
2005,新潟,bluefin_tuna,436
2005,神奈川,bluefin_tuna,264
2005,青森,bluefin_tuna,4074
2005,静岡,bluefin_tuna,354
2005,石川,bluefin_tuna,901
2005,千葉,bluefin_tuna,18
2005,大阪,bluefin_tuna,0
2005,大分,bluefin_tuna,141
2005,長崎,bluefin_tuna,1299
2005,鳥取,bluefin_tuna,1743
2005,島根,bluefin_tuna,916
2005,東京,bluefin_tuna,315
2005,徳島,bluefin_tuna,173
2005,富山,bluefin_tuna,757
2005,福井,bluefin_tuna,46
2005,福岡,bluefin_tuna,4
2005,福島,bluefin_tuna,137
2005,兵庫,bluefin_tuna,2
2005,北海道,bluefin_tuna,2404
2005,和歌山,bluefin_tuna,347
2006,北海道,bluefin_tuna,1938
2006,青森,bluefin_tuna,5168
2006,岩手,bluefin_tuna,1052
2006,宮城,bluefin_tuna,4135
2006,秋田,bluefin_tuna,0
2006,山形,bluefin_tuna,18
2006,福島,bluefin_tuna,562
2006,茨城,bluefin_tuna,0
2006,千葉,bluefin_tuna,29
2006,東京,bluefin_tuna,168
2006,神奈川,bluefin_tuna,519
2006,新潟,bluefin_tuna,261
2006,富山,bluefin_tuna,735
2006,石川,bluefin_tuna,850
2006,福井,bluefin_tuna,41
2006,静岡,bluefin_tuna,765
2006,愛知,bluefin_tuna,0
2006,三重,bluefin_tuna,706
2006,京都,bluefin_tuna,92
2006,大阪,bluefin_tuna,0
2006,兵庫,bluefin_tuna,2
2006,和歌山,bluefin_tuna,361
2006,鳥取,bluefin_tuna,1566
2006,島根,bluefin_tuna,353
2006,岡山,bluefin_tuna,0
2006,広島,bluefin_tuna,0
2006,山口,bluefin_tuna,37
2006,徳島,bluefin_tuna,101
2006,香川,bluefin_tuna,0
2006,愛媛,bluefin_tuna,1751
2006,高知,bluefin_tuna,1568
2006,福岡,bluefin_tuna,6
2006,佐賀,bluefin_tuna,0
2006,長崎,bluefin_tuna,2585
2006,熊本,bluefin_tuna,49
2006,大分,bluefin_tuna,74
2006,宮崎,bluefin_tuna,840
2006,鹿児島,bluefin_tuna,503
2006,沖縄,bluefin_tuna,429
2007,北海道,bluefin_tuna,2651
2007,青森,bluefin_tuna,4218
2007,岩手,bluefin_tuna,672
2007,宮城,bluefin_tuna,2481
2007,秋田,bluefin_tuna,39
2007,山形,bluefin_tuna,32
2007,福島,bluefin_tuna,113
2007,茨城,bluefin_tuna,137
2007,千葉,bluefin_tuna,939
2007,東京,bluefin_tuna,396
2007,神奈川,bluefin_tuna,488
2007,新潟,bluefin_tuna,142
2007,富山,bluefin_tuna,231
2007,石川,bluefin_tuna,1092
2007,福井,bluefin_tuna,62
2007,静岡,bluefin_tuna,1403
2007,愛知,bluefin_tuna,0
2007,三重,bluefin_tuna,1329
2007,京都,bluefin_tuna,49
2007,大阪,bluefin_tuna,0
2007,兵庫,bluefin_tuna,11
2007,和歌山,bluefin_tuna,189
2007,鳥取,bluefin_tuna,1488
2007,島根,bluefin_tuna,751
2007,岡山,bluefin_tuna,0
2007,広島,bluefin_tuna,0
2007,山口,bluefin_tuna,270
2007,徳島,bluefin_tuna,79
2007,香川,bluefin_tuna,0
2007,愛媛,bluefin_tuna,1061
2007,高知,bluefin_tuna,1671
2007,福岡,bluefin_tuna,428
2007,佐賀,bluefin_tuna,0.25
2007,長崎,bluefin_tuna,3634
2007,熊本,bluefin_tuna,55
2007,大分,bluefin_tuna,123
2007,宮崎,bluefin_tuna,1009
2007,鹿児島,bluefin_tuna,536
2007,沖縄,bluefin_tuna,512
2008,北海道,bluefin_tuna,1273
2008,青森,bluefin_tuna,4575
2008,岩手,bluefin_tuna,847
2008,宮城,bluefin_tuna,3911
2008,秋田,bluefin_tuna,53
2008,山形,bluefin_tuna,58
2008,福島,bluefin_tuna,49
2008,茨城,bluefin_tuna,35
2008,千葉,bluefin_tuna,1328
2008,東京,bluefin_tuna,3054
2008,神奈川,bluefin_tuna,1142
2008,新潟,bluefin_tuna,500
2008,富山,bluefin_tuna,1471
2008,石川,bluefin_tuna,1102
2008,福井,bluefin_tuna,77
2008,静岡,bluefin_tuna,532
2008,愛知,bluefin_tuna,0
2008,三重,bluefin_tuna,526
2008,京都,bluefin_tuna,269
2008,大阪,bluefin_tuna,0
2008,兵庫,bluefin_tuna,24
2008,和歌山,bluefin_tuna,174
2008,鳥取,bluefin_tuna,1938
2008,島根,bluefin_tuna,420
2008,岡山,bluefin_tuna,0
2008,広島,bluefin_tuna,0
2008,山口,bluefin_tuna,387
2008,徳島,bluefin_tuna,71
2008,香川,bluefin_tuna,0
2008,愛媛,bluefin_tuna,3003
2008,高知,bluefin_tuna,1675
2008,福岡,bluefin_tuna,736
2008,佐賀,bluefin_tuna,4
2008,長崎,bluefin_tuna,6586
2008,熊本,bluefin_tuna,47
2008,大分,bluefin_tuna,55
2008,宮崎,bluefin_tuna,914
2008,鹿児島,bluefin_tuna,1268
2008,沖縄,bluefin_tuna,465
2009,北海道,bluefin_tuna,911
2009,青森,bluefin_tuna,4775
2009,岩手,bluefin_tuna,831
2009,宮城,bluefin_tuna,1690
2009,秋田,bluefin_tuna,86
2009,山形,bluefin_tuna,88
2009,福島,bluefin_tuna,22
2009,茨城,bluefin_tuna,19
2009,千葉,bluefin_tuna,737
2009,東京,bluefin_tuna,947
2009,神奈川,bluefin_tuna,135
2009,新潟,bluefin_tuna,453
2009,富山,bluefin_tuna,825
2009,石川,bluefin_tuna,752
2009,福井,bluefin_tuna,80
2009,静岡,bluefin_tuna,309
2009,愛知,bluefin_tuna,0
2009,三重,bluefin_tuna,624
2009,京都,bluefin_tuna,219
2009,大阪,bluefin_tuna,0
2009,兵庫,bluefin_tuna,15
2009,和歌山,bluefin_tuna,103
2009,鳥取,bluefin_tuna,1984
2009,島根,bluefin_tuna,417
2009,岡山,bluefin_tuna,0
2009,広島,bluefin_tuna,0
2009,山口,bluefin_tuna,211
2009,徳島,bluefin_tuna,23
2009,香川,bluefin_tuna,0
2009,愛媛,bluefin_tuna,693
2009,高知,bluefin_tuna,770
2009,福岡,bluefin_tuna,627
2009,佐賀,bluefin_tuna,34
2009,長崎,bluefin_tuna,4590
2009,熊本,bluefin_tuna,40
2009,大分,bluefin_tuna,28
2009,宮崎,bluefin_tuna,567
2009,鹿児島,bluefin_tuna,359
2009,沖縄,bluefin_tuna,205
2010,北海道,bluefin_tuna,871
2010,青森,bluefin_tuna,2921
2010,岩手,bluefin_tuna,487
2010,宮城,bluefin_tuna,624
2010,秋田,bluefin_tuna,28
2010,山形,bluefin_tuna,16
2010,福島,bluefin_tuna,7
2010,茨城,bluefin_tuna,15
2010,千葉,bluefin_tuna,335
2010,東京,bluefin_tuna,519
2010,神奈川,bluefin_tuna,457
2010,新潟,bluefin_tuna,350
2010,富山,bluefin_tuna,237
2010,石川,bluefin_tuna,557
2010,福井,bluefin_tuna,150
2010,静岡,bluefin_tuna,32
2010,愛知,bluefin_tuna,0
2010,三重,bluefin_tuna,443
2010,京都,bluefin_tuna,189
2010,大阪,bluefin_tuna,0
2010,兵庫,bluefin_tuna,13
2010,和歌山,bluefin_tuna,80
2010,鳥取,bluefin_tuna,672
2010,島根,bluefin_tuna,188
2010,岡山,bluefin_tuna,0
2010,広島,bluefin_tuna,0
2010,山口,bluefin_tuna,123
2010,徳島,bluefin_tuna,18
2010,香川,bluefin_tuna,0
2010,愛媛,bluefin_tuna,464
2010,高知,bluefin_tuna,914
2010,福岡,bluefin_tuna,443
2010,佐賀,bluefin_tuna,29
2010,長崎,bluefin_tuna,3114
2010,熊本,bluefin_tuna,19
2010,大分,bluefin_tuna,37
2010,宮崎,bluefin_tuna,371
2010,鹿児島,bluefin_tuna,180
2010,沖縄,bluefin_tuna,118
2011,北海道,bluefin_tuna,916
2011,青森,bluefin_tuna,2840
2011,岩手,bluefin_tuna,249
2011,宮城,bluefin_tuna,706
2011,秋田,bluefin_tuna,92
2011,山形,bluefin_tuna,30
2011,福島,bluefin_tuna,2
2011,茨城,bluefin_tuna,26
2011,千葉,bluefin_tuna,546
2011,東京,bluefin_tuna,1087
2011,神奈川,bluefin_tuna,661
2011,新潟,bluefin_tuna,295
2011,富山,bluefin_tuna,451
2011,石川,bluefin_tuna,821
2011,福井,bluefin_tuna,87
2011,静岡,bluefin_tuna,387
2011,愛知,bluefin_tuna,0
2011,三重,bluefin_tuna,439
2011,京都,bluefin_tuna,88
2011,大阪,bluefin_tuna,0
2011,兵庫,bluefin_tuna,6
2011,和歌山,bluefin_tuna,105
2011,鳥取,bluefin_tuna,1069
2011,島根,bluefin_tuna,477
2011,岡山,bluefin_tuna,0
2011,広島,bluefin_tuna,0
2011,山口,bluefin_tuna,109
2011,徳島,bluefin_tuna,18
2011,香川,bluefin_tuna,0
2011,愛媛,bluefin_tuna,383
2011,高知,bluefin_tuna,847
2011,福岡,bluefin_tuna,681
2011,佐賀,bluefin_tuna,135
2011,長崎,bluefin_tuna,3761
2011,熊本,bluefin_tuna,19
2011,大分,bluefin_tuna,124
2011,宮崎,bluefin_tuna,312
2011,鹿児島,bluefin_tuna,170
2011,沖縄,bluefin_tuna,133
2012,北海道,bluefin_tuna,1205
2012,青森,bluefin_tuna,2728
2012,岩手,bluefin_tuna,280
2012,宮城,bluefin_tuna,621
2012,秋田,bluefin_tuna,108
2012,山形,bluefin_tuna,27
2012,福島,bluefin_tuna,30
2012,茨城,bluefin_tuna,7
2012,千葉,bluefin_tuna,269
2012,東京,bluefin_tuna,318
2012,神奈川,bluefin_tuna,473
2012,新潟,bluefin_tuna,335
2012,富山,bluefin_tuna,542
2012,石川,bluefin_tuna,490
2012,福井,bluefin_tuna,133
2012,静岡,bluefin_tuna,136
2012,愛知,bluefin_tuna,0
2012,三重,bluefin_tuna,411
2012,京都,bluefin_tuna,132
2012,大阪,bluefin_tuna,0
2012,兵庫,bluefin_tuna,7
2012,和歌山,bluefin_tuna,125
2012,鳥取,bluefin_tuna,625
2012,島根,bluefin_tuna,366
2012,岡山,bluefin_tuna,0
2012,広島,bluefin_tuna,0
2012,山口,bluefin_tuna,125
2012,徳島,bluefin_tuna,30
2012,香川,bluefin_tuna,0
2012,愛媛,bluefin_tuna,1332
2012,高知,bluefin_tuna,581
2012,福岡,bluefin_tuna,62
2012,佐賀,bluefin_tuna,39
2012,長崎,bluefin_tuna,1812
2012,熊本,bluefin_tuna,18
2012,大分,bluefin_tuna,50
2012,宮崎,bluefin_tuna,213
2012,鹿児島,bluefin_tuna,243
2012,沖縄,bluefin_tuna,134
2013,北海道,bluefin_tuna,1125
2013,青森,bluefin_tuna,3120
2013,岩手,bluefin_tuna,404
2013,宮城,bluefin_tuna,1243
2013,秋田,bluefin_tuna,131
2013,山形,bluefin_tuna,NA
